thyroid neoplasms,-0.012539245,-0.15015519,0.06253444,-0.034115113,0.13566494,-0.0053006695,-0.044348232,0.06704372,0.029930932,-0.19140676,0.0051397122,0.01406998,0.064730674,-0.07655924,-0.08712194,0.0746777,0.044926893,0.1404895,0.07553069,0.050990965,0.024146175,-0.13531451,-0.14422795,0.14655411,-0.1190309,0.10612606,-0.017722562,-0.14069241,0.10797036,-0.038171325,-0.18117084,-0.20107548,-0.091571234,0.076167546,-0.0032677501,-0.006823361,-0.035026476,-0.14456418,-0.15699215,0.14444746,-0.0124364365,-0.13717276,0.027212732,0.026767148,0.20268434,0.13053295,0.018537197,-0.058434483,-0.019802645,-0.08297332,-0.09856314,0.0600014,-0.04093359,0.061457157,0.08534325,-0.083227865,-0.12372812,0.3978568,0.075572334,0.21499817,0.1600018,0.17626612,0.06943456,-0.082606725
asthma,-0.030575452,0.008189082,0.019895028,0.056656204,0.022266872,0.03769441,-0.019908916,0.11771877,0.03226907,-0.07156911,-0.04816082,0.001516764,0.042042427,-0.017587157,-0.04512056,0.04989145,-0.014056853,-0.0018853538,-0.029938772,0.016687635,0.059066445,0.023301717,-0.13187377,0.039172307,0.026309839,0.008616848,-0.03371911,-0.07522805,-0.021317933,0.025722388,0.0010676882,-0.08319468,0.030177312,0.02108538,0.04407315,-0.01126578,0.02335371,-0.049317107,-0.02705526,-0.010037552,-0.0115492605,0.039354067,-0.025534827,0.01375238,0.051964406,0.048964377,0.013409818,-0.016742976,-0.013319329,0.045937553,-0.084023856,-0.00096431165,-0.028635694,0.0039536003,0.06198767,-0.031228023,-0.05595416,0.17027374,0.03128253,0.018300833,-0.0037984443,0.051195666,0.05935916,-0.007219586
"lymphoma, b-cell",-0.12982371,-0.08076075,-0.006814529,-0.21304622,0.20223936,-0.1745008,0.105016775,0.2065406,0.0005937405,-0.3547054,-0.05898974,-0.25975198,0.0151236495,-0.17111161,-0.16659665,0.029684972,0.18490204,0.13724183,0.19299951,0.018286377,0.025078438,-0.01736065,-0.27927947,0.28758362,-0.32622233,0.21327731,-0.13397011,-0.2291416,0.17299491,0.031022057,-0.2950657,-0.41805267,-0.17369051,0.0440486,0.07300994,0.10383796,-0.1337378,-0.17910351,-0.34675184,0.3726892,0.042722214,-0.13513014,0.21774963,0.1768534,0.37074235,0.2999522,0.014271729,0.21866313,-0.110230654,-0.19473585,-0.40506083,-0.043940272,0.17440043,0.39330906,-0.04118266,-0.14206566,-0.017979134,0.73023456,0.22642933,-0.13612805,0.15781464,0.38643992,-0.05945469,0.07972712
polycythemia vera,-0.06052721,-0.099112995,0.0170147,-0.037539802,0.021028992,-0.004177092,-0.0026734022,0.06555987,0.0238806,-0.16458544,-0.05062172,-0.03454102,0.015248193,-0.04454699,-0.031378753,0.087549455,0.081638955,0.053081557,0.058553312,0.00017396384,-0.0030233525,-0.051893584,-0.123230316,0.113691404,-0.081150606,0.10253791,-0.022357006,-0.1210665,0.11610434,-0.009331682,-0.14994098,-0.14137155,-0.0454594,0.044312797,0.03633958,-0.033457756,-0.021937612,-0.0854682,-0.088544,0.15649627,0.01530421,-0.08217235,0.04437553,0.052321382,0.114852995,0.13174433,-0.006265823,0.06862665,-0.050667513,-0.0764263,-0.18004313,0.00076787383,0.010577479,0.09542319,0.006072313,-0.017807497,-0.017217617,0.3007573,0.10382863,0.05616235,0.10375693,0.21523382,-0.033549156,0.016024403
"leukemia, myeloid, acute",-0.016962372,-0.05173425,0.08383718,-0.07580653,0.1782827,-0.09514155,0.061190184,0.15338077,-0.015210314,-0.18927932,0.03199052,-0.066500574,0.004599496,-0.07404598,-0.14575157,0.06833192,0.15586543,0.11535435,0.12388239,0.037387572,0.008020815,-0.07459834,-0.09738237,0.10533741,-0.2059511,0.1394004,-0.037576985,-0.13973059,0.12665361,-0.033787753,-0.15855947,-0.28847462,-0.15412697,0.061415743,-0.00043381192,0.0024624318,-0.1428126,-0.14323843,-0.18505158,0.18038645,-0.041411098,-0.091551766,0.09353128,0.10349904,0.20614508,0.18399619,0.017630622,0.04073952,-0.08764327,-0.084319845,-0.17776519,-0.063605264,0.06527056,0.19569072,0.018757835,-0.062667,-0.029020067,0.41544682,0.123327956,0.032308936,0.092983775,0.17109583,0.01255188,-0.016348489
"leukemia, lymphoblastic",-0.016532667,-0.014264982,0.017449804,0.01630505,-0.014817781,0.0010525824,-0.022829639,0.008093736,0.00728721,0.010970571,-0.018974705,-0.007113668,0.0035977513,0.017341726,-0.0053774156,0.014449953,-0.012173153,-0.00061949226,-0.040225044,-0.008195981,0.0072197393,0.0029451074,-0.009022417,-0.007127734,0.028651634,0.01393006,-0.011089839,-0.009657569,-0.002889472,0.011896961,0.0028561852,0.0021326547,0.014478011,-0.015631367,0.021963585,-0.008400988,0.018482644,-0.008970244,0.015571907,-0.022316808,-0.008769412,0.007421281,-0.023050655,0.015018474,-0.017337553,-0.004347313,0.0036488678,0.0030000121,-0.01707891,0.029232748,-0.009751982,-0.0018952058,-0.005486267,0.0038061328,0.018751828,-0.006481187,0.0049200277,0.009325054,-0.0014411267,0.0072347894,0.0035144738,0.0016647469,0.01705058,0.014978596
"lymphoma, hodgkin",-0.016532667,-0.014264982,0.017449804,0.01630505,-0.014817781,0.0010525824,-0.022829639,0.008093736,0.00728721,0.010970571,-0.018974705,-0.007113668,0.0035977513,0.017341726,-0.0053774156,0.014449953,-0.012173153,-0.00061949226,-0.040225044,-0.008195981,0.0072197393,0.0029451074,-0.009022417,-0.007127734,0.028651634,0.01393006,-0.011089839,-0.009657569,-0.002889472,0.011896961,0.0028561852,0.0021326547,0.014478011,-0.015631367,0.021963585,-0.008400988,0.018482644,-0.008970244,0.015571907,-0.022316808,-0.008769412,0.007421281,-0.023050655,0.015018474,-0.017337553,-0.004347313,0.0036488678,0.0030000121,-0.01707891,0.029232748,-0.009751982,-0.0018952058,-0.005486267,0.0038061328,0.018751828,-0.006481187,0.0049200277,0.009325054,-0.0014411267,0.0072347894,0.0035144738,0.0016647469,0.01705058,0.014978596
nasopharyngeal neoplasms,-0.0038729007,-0.074137636,0.062369067,0.017782241,0.063064195,-0.010426243,-0.037412338,0.06455781,0.018660814,-0.12833175,-0.0063519385,-0.009530554,0.002873174,-0.041300625,-0.03668143,0.055015944,0.04787306,0.060754437,0.018030003,0.0014618805,-0.0051958887,-0.09092034,-0.08532497,0.061262712,-0.06949358,0.051824894,0.012074577,-0.073574334,0.050538402,-0.02942967,-0.09476628,-0.12157874,-0.07776074,0.063628376,-0.012916375,0.029044915,-0.055127006,-0.08187603,-0.0853601,0.10543244,-0.03445168,-0.07306998,0.007787057,0.01220889,0.14446832,0.1283113,0.028994555,-0.049269382,-0.05665688,-0.026978059,-0.084745556,0.0121980645,-0.03991824,0.038223773,0.03240739,-0.04401837,-0.080641836,0.21760583,0.058786612,0.105518095,0.101931326,0.08249174,0.04125346,-0.042977426
ovarian neoplasms,0.029942121,-0.090761565,0.061648276,-0.018040894,0.20950432,-0.07904946,-0.20702209,0.021789882,-0.01110946,-0.27066118,0.103067435,0.090087615,0.053115487,-0.19197264,-0.071309425,0.061818965,-0.115501896,0.110373944,0.015755948,0.22083367,-0.0032717194,-0.06350016,-0.25694197,0.23076229,-0.11166624,0.14634271,-0.011068959,-0.14339963,0.18820643,-0.031177215,-0.16774763,-0.22314231,-0.039366182,0.030055204,0.04683319,-0.017720677,0.029706769,-0.117910795,-0.20928222,0.083904,0.08442688,-0.085603975,0.09830023,-0.01976038,0.17609966,0.24982369,0.008416589,-0.08267362,0.13013352,-0.24377982,-0.032071177,0.0642892,0.03138629,-0.051793225,0.11337557,-0.18502678,-0.08318146,0.5070379,0.09899019,0.3567081,0.14196463,0.24247912,0.14243701,-0.1096864
retinal degeneration,-0.061490852,0.023650302,-0.00980188,0.07552813,-0.020279361,0.021023965,-0.03578312,0.064428076,-0.026988838,-0.0059468336,-0.0937281,0.033888035,0.004384353,0.0025281413,0.013211478,-0.05564937,-0.0003820092,0.007149987,0.018485092,0.046825603,0.04114916,-0.054693744,-0.11452095,0.056444757,-0.01161398,-0.019145552,-0.008902041,-0.036432605,-0.04641399,0.029806387,-0.032061595,-0.02753424,0.012396278,-0.011252623,0.025201924,-0.0025551375,-0.026900232,-0.002503233,-0.05801903,-0.010746848,-0.018407078,0.05567827,-0.0033236677,0.023150217,0.035304174,0.067061655,0.06263552,-0.042575847,0.048520874,-0.019770328,-0.081373006,0.011700915,0.021169541,-0.008777993,-0.015686259,-0.028877944,0.019414376,0.12750933,0.0023649454,0.042478085,0.0567988,0.08557103,0.045277666,-0.07082482
"carcinoma, renal cell",0.08271148,0.02583867,0.05456092,-0.049445182,0.28957853,-0.19443943,-0.23738514,0.07837076,-0.06203245,-0.26205873,0.17721337,0.06760464,0.032912716,-0.2629962,-0.16459103,0.038923763,-0.15954769,0.05248499,0.019380461,0.27059495,-0.027476497,0.007463285,-0.24663104,0.19771934,-0.13858742,0.20395382,0.007179405,-0.16649804,0.25553724,-0.03794547,-0.14375031,-0.2945695,-0.0725612,0.032948572,0.020632457,-0.026195817,0.016218472,-0.1769803,-0.2039388,0.023189856,0.0728247,-0.033237245,0.14792626,-0.020301552,0.06583742,0.41328678,-0.010986805,-0.049498286,0.10720999,-0.3104239,-0.05239858,-0.023108924,0.102886185,-0.106886946,0.1542266,-0.23230922,-0.014791329,0.5280962,0.15508199,0.34900412,0.07569311,0.2920587,0.1991843,-0.12803905
myelodysplastic syndromes,-0.05841528,-0.027676037,-0.020558942,-0.044508576,-0.03089343,0.015585509,-0.0017427055,0.053512774,0.0028149644,-0.13059339,-0.040643558,-0.02022384,0.023016103,-0.023560315,0.039196245,0.057308964,0.043979637,0.0034187592,0.004305375,0.0056697875,0.008201864,-0.0002563093,-0.0954868,0.10168707,-0.021779917,0.05980493,-0.017138911,-0.077533156,0.090513885,-0.007911437,-0.09311747,-0.077287346,0.005484024,0.011754924,0.035745334,-0.042890977,0.0325175,-0.039300308,-0.0546459,0.09770424,0.0540247,-0.0370215,0.018231146,0.024161369,0.049445167,0.10085419,-0.030310832,0.1076267,-0.015022388,-0.013288263,-0.12172907,-0.005777141,0.011375727,0.05093257,-0.0073781344,0.010893533,-0.0028270937,0.21543686,0.093867965,0.03371755,0.05020102,0.18933274,-0.04848699,0.028421903
neurodegenerative diseases [unspecific],-0.016532667,-0.014264982,0.017449804,0.01630505,-0.014817781,0.0010525824,-0.022829639,0.008093736,0.00728721,0.010970571,-0.018974705,-0.007113668,0.0035977513,0.017341726,-0.0053774156,0.014449953,-0.012173153,-0.00061949226,-0.040225044,-0.008195981,0.0072197393,0.0029451074,-0.009022417,-0.007127734,0.028651634,0.01393006,-0.011089839,-0.009657569,-0.002889472,0.011896961,0.0028561852,0.0021326547,0.014478011,-0.015631367,0.021963585,-0.008400988,0.018482644,-0.008970244,0.015571907,-0.022316808,-0.008769412,0.007421281,-0.023050655,0.015018474,-0.017337553,-0.004347313,0.0036488678,0.0030000121,-0.01707891,0.029232748,-0.009751982,-0.0018952058,-0.005486267,0.0038061328,0.018751828,-0.006481187,0.0049200277,0.009325054,-0.0014411267,0.0072347894,0.0035144738,0.0016647469,0.01705058,0.014978596
lupus vulgaris,-0.010094438,0.0016384167,0.003829456,0.04492502,-0.0037394923,0.039282456,-0.060229264,0.041678376,0.008594276,-0.0930179,-0.047370665,0.013538867,0.021688148,-0.007867694,0.014222536,0.022615504,-0.038150072,-0.035995517,-0.016536452,0.049518783,0.009390969,-0.033978347,-0.12675302,0.049698412,0.038239263,-0.014066907,-0.044877645,-0.048980657,-0.013813524,0.041763443,-0.019951047,-0.0331989,0.005595343,-0.013067912,0.018984208,0.033333194,-0.005596188,-0.0313195,-0.03211867,-0.007366945,-0.075554796,0.046372216,-0.016238756,-0.044561386,0.063291624,0.09144854,0.019531531,0.011360444,0.005518201,0.027518224,-0.070369825,0.01721513,-0.0033733645,-0.056479357,0.04516246,-0.03826172,-0.050809007,0.18591788,0.08285397,0.06534841,0.08362705,0.041666314,0.03157064,-0.013860334
"leukemia, myeloid, chronic-phase",-0.052805256,-0.055255357,0.0483951,-0.106987104,0.098094404,-0.076675944,0.047031563,0.13548593,0.0023127887,-0.19256553,-0.0011661854,-0.09186536,0.02438286,-0.095913395,-0.07778538,0.090292685,0.12818527,0.060168218,0.07657636,0.0114069395,-0.009294618,-0.05103548,-0.14568467,0.12946433,-0.14935696,0.1252296,-0.035300024,-0.12881975,0.13583288,-0.0015619704,-0.16271506,-0.24487208,-0.092597365,0.030947061,0.02290629,-0.010063797,-0.0740343,-0.09414286,-0.16782698,0.18547617,-0.0024236604,-0.073476896,0.09932217,0.09827839,0.14785832,0.17828909,0.018655153,0.1276403,-0.075451754,-0.09081524,-0.20255952,-0.056797218,0.05805036,0.17417741,0.02256129,-0.031432234,-5.4311757e-05,0.401602,0.1315936,0.005945461,0.061839584,0.24656233,-0.035704255,0.032716796
"leukemia-lymphoma, precursor b-cell lymphoblastic",-0.016532667,-0.014264982,0.017449804,0.01630505,-0.014817781,0.0010525824,-0.022829639,0.008093736,0.00728721,0.010970571,-0.018974705,-0.007113668,0.0035977513,0.017341726,-0.0053774156,0.014449953,-0.012173153,-0.00061949226,-0.040225044,-0.008195981,0.0072197393,0.0029451074,-0.009022417,-0.007127734,0.028651634,0.01393006,-0.011089839,-0.009657569,-0.002889472,0.011896961,0.0028561852,0.0021326547,0.014478011,-0.015631367,0.021963585,-0.008400988,0.018482644,-0.008970244,0.015571907,-0.022316808,-0.008769412,0.007421281,-0.023050655,0.015018474,-0.017337553,-0.004347313,0.0036488678,0.0030000121,-0.01707891,0.029232748,-0.009751982,-0.0018952058,-0.005486267,0.0038061328,0.018751828,-0.006481187,0.0049200277,0.009325054,-0.0014411267,0.0072347894,0.0035144738,0.0016647469,0.01705058,0.014978596
schizophrenia,-0.016532667,-0.014264982,0.017449804,0.01630505,-0.014817781,0.0010525824,-0.022829639,0.008093736,0.00728721,0.010970571,-0.018974705,-0.007113668,0.0035977513,0.017341726,-0.0053774156,0.014449953,-0.012173153,-0.00061949226,-0.040225044,-0.008195981,0.0072197393,0.0029451074,-0.009022417,-0.007127734,0.028651634,0.01393006,-0.011089839,-0.009657569,-0.002889472,0.011896961,0.0028561852,0.0021326547,0.014478011,-0.015631367,0.021963585,-0.008400988,0.018482644,-0.008970244,0.015571907,-0.022316808,-0.008769412,0.007421281,-0.023050655,0.015018474,-0.017337553,-0.004347313,0.0036488678,0.0030000121,-0.01707891,0.029232748,-0.009751982,-0.0018952058,-0.005486267,0.0038061328,0.018751828,-0.006481187,0.0049200277,0.009325054,-0.0014411267,0.0072347894,0.0035144738,0.0016647469,0.01705058,0.014978596
marek disease,-0.11533361,-0.038946554,-0.017811783,-0.10975465,0.069168076,-0.063492954,0.022280116,0.061446737,0.013342466,-0.18041554,-0.06276279,-0.13117357,0.0030925712,-0.07480311,-0.044180565,0.003193847,0.07769969,0.020415988,0.048869494,0.027142659,0.043302327,0.013034259,-0.16721612,0.20188686,-0.14869343,0.08713783,-0.05379326,-0.13015842,0.06811206,0.029002935,-0.15894258,-0.21053196,-0.08569277,-0.007742941,0.062136564,0.06100061,-0.047946066,-0.057318337,-0.17038317,0.18719523,0.07426785,-0.039229296,0.098002724,0.07027561,0.19909139,0.1822834,0.00059454516,0.11291257,-0.026545998,-0.08127017,-0.2452038,-0.043950595,0.09273112,0.16361283,-0.06302922,-0.085041724,0.01422673,0.42652532,0.15350093,-0.05662206,0.111623175,0.2393796,-0.017611478,0.04056749
autistic disorder,-0.016532667,-0.014264982,0.017449804,0.01630505,-0.014817781,0.0010525824,-0.022829639,0.008093736,0.00728721,0.010970571,-0.018974705,-0.007113668,0.0035977513,0.017341726,-0.0053774156,0.014449953,-0.012173153,-0.00061949226,-0.040225044,-0.008195981,0.0072197393,0.0029451074,-0.009022417,-0.007127734,0.028651634,0.01393006,-0.011089839,-0.009657569,-0.002889472,0.011896961,0.0028561852,0.0021326547,0.014478011,-0.015631367,0.021963585,-0.008400988,0.018482644,-0.008970244,0.015571907,-0.022316808,-0.008769412,0.007421281,-0.023050655,0.015018474,-0.017337553,-0.004347313,0.0036488678,0.0030000121,-0.01707891,0.029232748,-0.009751982,-0.0018952058,-0.005486267,0.0038061328,0.018751828,-0.006481187,0.0049200277,0.009325054,-0.0014411267,0.0072347894,0.0035144738,0.0016647469,0.01705058,0.014978596
atherosclerosis,-0.07419473,0.01740694,0.16240025,0.21117626,-0.20802185,0.11942058,-0.11913561,0.19667454,0.07691315,-0.117683925,-0.025331853,-0.0047608186,0.013543597,-0.07930669,-0.057621658,-0.045260318,-0.030071609,-0.16592726,-0.26959166,0.19448125,0.37761414,-0.099441126,-0.393247,0.28416863,-0.07989833,0.00975937,0.04938753,-0.21360724,-0.0207843,0.17443262,-0.016355708,-0.14687024,0.07364211,-0.06017998,0.27392575,-0.038785346,0.08960165,0.017544365,-0.012171198,-0.050603386,0.019968018,-0.04247896,-0.08981318,-0.12629928,0.0746891,0.062982485,0.14759412,0.13626313,0.2088584,-0.095604755,-0.45032102,-0.17274454,0.016787937,0.28326094,-0.06430138,0.027995361,0.098408654,0.3797013,0.008954704,0.029015565,0.22925949,-0.040651396,0.035016995,0.008951721
sepsis,-0.22444752,0.07691516,-0.15391868,0.11129241,-0.10922961,0.18881012,-0.267557,0.33619955,-0.089525685,-0.088895105,-0.21259136,-0.00060322694,-0.1069449,-0.17753732,-0.060664274,-0.13100241,-0.0800243,-0.011129784,0.072657235,0.075727984,0.117209315,0.19924654,-0.41063422,0.45141265,-0.14329603,0.03986574,0.0021819281,-0.1604117,-0.03683651,-0.18992196,-0.013665982,0.0016909819,0.0817027,0.049111854,0.1464197,0.08603574,-0.05333069,0.13090307,-0.096184485,0.10090701,-0.21029362,0.17267013,0.10984447,-0.04232981,0.43936065,0.15073457,0.10151259,-0.053217154,0.051513527,-0.057247963,-0.26350695,-0.105572,-0.008770721,-0.2061799,-0.0480386,0.028097386,0.09942796,0.5531932,0.05763196,0.22382897,0.26275432,0.4146421,-0.076788545,-0.07174393
choriocarcinoma,0.055963192,-0.08355615,0.11811998,-0.032468066,0.18117416,-0.06686436,0.024357468,0.21236874,0.016763425,-0.24581361,0.041446008,-0.084348254,0.0001274636,-0.14566816,-0.21739623,0.12522243,0.12781516,0.16553317,0.09317296,0.04611017,0.026943233,-0.1025578,-0.14165302,0.097854584,-0.2162461,0.14684378,-0.062208507,-0.14806855,0.099548474,-0.043404296,-0.15576763,-0.27806428,-0.18740405,0.15624903,-0.0029172972,0.008926392,-0.1737129,-0.16876599,-0.215908,0.19797046,-0.06141848,-0.12417691,0.04578722,0.08047387,0.26340333,0.2217118,0.040212356,-0.014710328,-0.08418677,-0.12315614,-0.20986314,-0.070746616,0.0130618755,0.17736648,0.0961032,-0.07299671,-0.07604275,0.476528,0.15107049,0.11329419,0.13013487,0.18261959,0.048000198,-0.050936215
